"date","state","county","locality","habitat","latitude","longitude","masl","subfamily","ant.genus","ant.species","code","collection","collector"
"1997-09-02","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-02","maine","york","waterboro barrens","pitch pine scrub oak",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-03","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-03","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-03","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-03","maine","york","waterboro barrens","pitch pine heath",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-03","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-03","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-03","maine","york","waterboro barrens","pitch pine scrub oak",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-04","maine","york","waterboro barrens","pitch pine heath",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-09","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-09","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-09","maine","york","waterboro barrens","pitch pine scrub oak",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-09","maine","york","waterboro barrens","pitch pine heath",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-09","maine","york","waterboro barrens","pitch pine heath",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-09","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-09","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-09","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-09","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-09","maine","york","waterboro barrens","pitch pine heath",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-09","maine","york","waterboro barrens","pitch pine scrub oak",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-09","maine","york","waterboro barrens","pitch pine scrub oak",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-09","maine","york","waterboro barrens","pitch pine scrub oak",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-10","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-10","maine","york","waterboro barrens","pitch pine scrub oak",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-10","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-10","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-10","maine","york","waterboro barrens","pitch pine heath",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-10","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-10","maine","york","waterboro barrens","pitch pine heath",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-10","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","pitch pine scrub oak",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","pitch pine heath",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","pitch pine scrub oak",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","pitch pine scrub oak",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","pitch pine scrub oak",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","pitch pine scrub oak",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","pitch pine heath",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","pitch pine scrub oak",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","pitch pine heath",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","pitch pine heath",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-16","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-17","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-17","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-17","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-18","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-18","maine","york","waterboro barrens","pitch pine scrub oak",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-18","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-18","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-23","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-23","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-23","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-23","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-23","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-23","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-23","maine","york","waterboro barrens","pitch pine scrub oak",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-24","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-24","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-24","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-24","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-24","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-24","maine","york","waterboro barrens","pitch pine scrub oak",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-24","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-24","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1996-09-24","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-30","maine","york","waterboro barrens","pitch pine scrub oak",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-30","maine","york","waterboro barrens","pitch pine scrub oak",43.61,-70.8,157,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-30","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-30","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-30","maine","york","waterboro barrens","frost pocket",43.61,-70.8,155,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
"1997-09-30","maine","york","waterboro barrens","open pine",43.61,-70.8,158,"Myrmicinae","Aphaenogaster","rudis","aphrud","ELMF","DTJennings"
